,mean_hr,max_hr,min_hr,std_hr,max_over_min,%crashes,last_obstacle_crash,lin_regression_hr_slope
0,139.85365853658536,146.0,119.0,7.418089294453647,1.028169014084507,0.0,0,-0.18592013618096348
1,141.54761904761904,146.0,125.0,4.875035364236363,1.028169014084507,12.5,1,-0.41388563179030047
2,142.4318181818182,146.0,132.0,2.815222138145335,1.0503597122302157,11.11111111111111,0,-0.5148902969683234
3,142.44444444444446,146.0,134.0,2.563339047162328,1.0671641791044777,10.0,0,-0.8555299905724827
4,141.89361702127658,146.0,134.0,3.2183849754401295,1.0671641791044777,9.090909090909092,0,-0.9904711102490121
5,141.56521739130434,146.0,134.0,3.50651567427169,1.0671641791044777,9.090909090909092,0,-0.562855688403129
6,141.1086956521739,146.0,134.0,3.813591255086151,1.0223880597014925,9.090909090909092,0,0.12172439920094649
7,140.2826086956522,146.0,129.0,4.440535720824989,1.062015503875969,18.181818181818183,1,-0.49390096113273974
8,139.15555555555557,146.0,128.0,5.230833218677131,1.0703125,27.27272727272727,1,-1.1598778369886122
9,137.95454545454547,146.0,128.0,5.552935722428336,1.0703125,27.27272727272727,0,-1.0969202483492166
