,Time,Logtype,Gamemode,Points,Heartrate,physDifficulty,psyStress,psyDifficulty,obstacle,userID,timedelta,mean_hr,%crashes
14731,309.09,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:09.090000000,,27.385892116182575
14732,309.15,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:09.150000000,,27.32919254658385
14733,310.15,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:10.150000000,,26.94736842105263
14734,310.64,EVENT_CRASH,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:10.640000000,,27.139874739039666
14735,310.72,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,7,0 days 00:05:10.720000000,,27.083333333333332
14736,311.17,CONTINUOUS,BROKENSHIP,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:11.170000000,,26.819126819126822
14737,312.18,CONTINUOUS,BROKENSHIP,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:12.180000000,,27.253218884120173
14738,313.19,CONTINUOUS,BROKENSHIP,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:13.190000000,,27.292110874200425
14739,314.19,CONTINUOUS,BROKENSHIP,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:14.190000000,,26.535087719298247
14740,315.21,CONTINUOUS,BROKENSHIP,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:15.210000000,,25.71428571428571
14741,316.21,CONTINUOUS,BROKENSHIP,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:16.210000000,,25.733634311512414
14742,317.21,CONTINUOUS,BROKENSHIP,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:17.210000000,,25.17321016166282
14743,318.21,CONTINUOUS,BROKENSHIP,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:18.210000000,,24.761904761904763
14744,319.23,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:19.230000000,,25.245098039215684
14745,320.23,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:20.230000000,,24.494949494949495
14746,321.24,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:21.240000000,,25.0
14747,322.25,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:22.250000000,,24.119241192411923
14748,323.25,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:23.250000000,,23.809523809523807
14749,324.25,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:24.250000000,,22.507122507122507
14750,325.25,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:25.250000000,,22.8486646884273
14751,326.25,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:26.250000000,,21.515151515151516
14752,326.5,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:26.500000000,,21.604938271604937
14753,327.27,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:27.270000000,,21.73913043478261
14754,328.12,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:28.120000000,,21.003134796238246
14755,328.27,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:28.270000000,,21.337579617834397
14756,329.28,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:29.280000000,,21.612903225806452
14757,329.93,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,7,0 days 00:05:29.930000000,,21.035598705501616
14758,330.29,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:30.290000000,,21.639344262295083
14759,331.3,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:31.300000000,,22.8476821192053
14760,331.75,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",7,0 days 00:05:31.750000000,,21.52317880794702
14761,332.3,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:32.300000000,,21.40468227424749
14762,333.31,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:33.310000000,,20.875420875420875
14763,333.34,EVENT_PICKUP,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:33.340000000,,20.875420875420875
14764,333.57,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",7,0 days 00:05:33.570000000,,20.13422818791946
14765,334.32,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:34.320000000,,19.453924914675767
14766,335.32,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:35.320000000,,20.274914089347078
14767,335.39,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:35.390000000,,19.863013698630137
14768,336.34,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:36.340000000,,19.17808219178082
14769,337.21,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:37.210000000,,20.13888888888889
14770,337.34,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:37.340000000,,19.791666666666664
14771,338.34,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:38.340000000,,20.415224913494807
14772,339.03,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,7,0 days 00:05:39.030000000,,20.557491289198605
14773,339.34,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:39.340000000,,20.56737588652482
14774,340.36,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:40.360000000,,20.48611111111111
14775,340.78,EVENT_CRASH,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:40.780000000,,19.93006993006993
14776,340.85,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:40.850000000,,19.791666666666664
14777,341.36,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:41.360000000,,20.141342756183743
14778,342.37,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:42.370000000,,20.677966101694913
14779,342.66,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,7,0 days 00:05:42.660000000,,20.33898305084746
14780,343.38,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:43.380000000,,20.74829931972789
14781,344.38,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:44.380000000,,22.22222222222222
14782,344.48,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:44.480000000,,22.07792207792208
14783,345.38,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:45.380000000,,22.508038585209004
14784,346.3,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:46.300000000,,22.429906542056074
14785,346.38,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:46.380000000,,22.36024844720497
14786,347.38,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:47.380000000,,23.47560975609756
14787,348.12,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:48.120000000,,23.75366568914956
14788,348.38,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:48.380000000,,23.684210526315788
14789,349.39,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:49.390000000,,23.163841807909606
14790,349.72,EVENT_PICKUP,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:49.720000000,,23.18435754189944
14791,349.95,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:49.950000000,,23.140495867768596
14792,350.39,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:50.390000000,,22.554347826086957
14793,351.39,CONTINUOUS,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:05:51.390000000,,22.163588390501317
14794,351.7,EVENT_CRASH,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:51.700000000,,22.857142857142858
14795,351.77,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:51.770000000,,22.48062015503876
14796,352.4,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:52.400000000,,22.278481012658226
14797,353.41,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:53.410000000,,23.134328358208954
14798,353.59,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:53.590000000,,22.794117647058822
14799,354.42,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:54.420000000,,22.727272727272727
14800,355.41,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",7,0 days 00:05:55.410000000,,23.764705882352942
14801,355.44,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:55.440000000,,23.708920187793428
14802,356.44,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:05:56.440000000,,23.394495412844037
14803,357.16,EVENT_CRASH,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:57.160000000,,24.43438914027149
14804,357.22,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",7,0 days 00:05:57.220000000,,24.43438914027149
14805,357.44,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:57.440000000,,24.269662921348313
14806,358.46,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:05:58.460000000,,24.6119733924612
14807,358.99,EVENT_CRASH,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:58.990000000,,25.11013215859031
14808,359.06,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,7,0 days 00:05:59.060000000,,25.054945054945055
14809,359.46,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:05:59.460000000,,25.221238938053098
14810,360.48,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:00.480000000,,25.813449023861175
14811,360.88,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,7,0 days 00:06:00.880000000,,25.541125541125542
14812,361.48,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:01.480000000,,25.925925925925924
14813,362.49,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:02.490000000,,26.06837606837607
14814,362.7,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,7,0 days 00:06:02.700000000,,25.957446808510635
14815,363.5,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:03.500000000,,26.01279317697228
14816,364.5,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:04.500000000,,25.894736842105264
14817,364.53,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,7,0 days 00:06:04.530000000,,25.840336134453786
14818,365.5,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:05.500000000,,25.366876310272534
14819,366.23,EVENT_PICKUP,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:06.230000000,,25.630252100840334
14820,366.35,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:06.350000000,,25.78616352201258
14821,366.5,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:06.500000000,,25.624999999999996
14822,367.5,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:07.500000000,,26.096033402922757
14823,368.18,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,7,0 days 00:06:08.180000000,,25.416666666666664
14824,368.5,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:08.500000000,,25.363825363825367
14825,369.5,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:09.500000000,,25.469728601252612
14826,369.94,EVENT_CRASH,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:09.940000000,,25.523012552301257
14827,370.0,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:10.000000000,,25.678496868475992
14828,370.5,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:10.500000000,,25.672877846790893
14829,371.52,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:11.520000000,,25.0
14830,371.82,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:11.820000000,,25.0
14831,372.52,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:12.520000000,,25.051759834368532
14832,373.41,EVENT_PICKUP,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:13.410000000,,25.051759834368532
14833,373.52,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:13.520000000,,25.051759834368532
14834,373.64,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:13.640000000,,25.0
14835,374.54,CONTINUOUS,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:06:14.540000000,,24.329896907216494
14836,375.47,EVENT_OBSTACLE,PLAYING,250,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:15.470000000,,24.536082474226802
14837,375.54,CONTINUOUS,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:06:15.540000000,,24.536082474226802
14838,376.54,CONTINUOUS,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:06:16.540000000,,24.123711340206185
14839,377.29,EVENT_OBSTACLE,PLAYING,250,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,7,0 days 00:06:17.290000000,,23.203285420944557
14840,377.54,CONTINUOUS,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:06:17.540000000,,22.981366459627328
14841,378.54,CONTINUOUS,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:06:18.540000000,,22.79260780287474
14842,378.84,EVENT_CRASH,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:18.840000000,,23.553719008264462
14843,378.91,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:18.910000000,,23.96694214876033
14844,379.54,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:19.540000000,,23.553719008264462
14845,380.36,EVENT_PICKUP,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:20.360000000,,23.917525773195877
14846,380.53,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:20.530000000,,24.123711340206185
14847,380.54,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:20.540000000,,24.123711340206185
14848,381.56,CONTINUOUS,PLAYING,300,-1,HIGH,undef,HIGH,none,7,0 days 00:06:21.560000000,,24.485596707818928
14849,382.15,EVENT_OBSTACLE,PLAYING,300,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,7,0 days 00:06:22.150000000,,24.329896907216494
14850,382.56,CONTINUOUS,PLAYING,300,-1,HIGH,undef,HIGH,none,7,0 days 00:06:22.560000000,,24.116424116424117
14851,383.56,CONTINUOUS,PLAYING,300,-1,HIGH,undef,HIGH,none,7,0 days 00:06:23.560000000,,23.809523809523807
14852,383.73,EVENT_CRASH,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:06:23.730000000,,23.858921161825727
14853,383.79,EVENT_OBSTACLE,PLAYING,250,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:23.790000000,,23.809523809523807
14854,384.58,CONTINUOUS,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:06:24.580000000,,24.532224532224532
14855,385.41,EVENT_OBSTACLE,PLAYING,250,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,7,0 days 00:06:25.410000000,,23.34710743801653
14856,385.58,CONTINUOUS,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:06:25.580000000,,23.443983402489625
14857,386.6,CONTINUOUS,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:06:26.600000000,,24.066390041493776
14858,386.97,EVENT_CRASH,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:26.970000000,,23.7006237006237
14859,387.03,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:27.030000000,,23.60248447204969
14860,387.6,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:27.600000000,,23.443983402489625
14861,388.58,EVENT_CRASH,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:28.580000000,,23.541666666666668
14862,388.6,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:28.600000000,,23.492723492723496
14863,388.65,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:28.650000000,,23.236514522821576
14864,389.6,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:29.600000000,,22.546972860125262
14865,390.27,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:30.270000000,,21.80293501048218
14866,390.62,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:30.620000000,,22.546972860125262
14867,391.62,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:31.620000000,,22.03742203742204
14868,391.88,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,7,0 days 00:06:31.880000000,,21.548117154811717
14869,392.63,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:32.630000000,,21.08559498956159
14870,393.45,EVENT_CRASH,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:33.450000000,,21.041666666666668
14871,393.52,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,7,0 days 00:06:33.520000000,,21.041666666666668
14872,393.64,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:33.640000000,,21.25
14873,394.64,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:34.640000000,,20.74688796680498
14874,395.14,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:35.140000000,,20.625
14875,395.64,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:35.640000000,,20.833333333333336
14876,396.64,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:36.640000000,,20.12448132780083
14877,396.76,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",7,0 days 00:06:36.760000000,,19.875776397515526
14878,397.66,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:37.660000000,,19.791666666666664
14879,398.32,EVENT_PICKUP,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:38.320000000,,20.16632016632017
14880,398.37,EVENT_OBSTACLE,PLAYING,100,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:38.370000000,,19.91701244813278
14881,398.66,CONTINUOUS,PLAYING,100,-1,HIGH,undef,HIGH,none,7,0 days 00:06:38.660000000,,19.91701244813278
14882,399.67,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:39.670000000,,20.33195020746888
14883,399.99,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,7,0 days 00:06:39.990000000,,20.16460905349794
14884,400.68,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:40.680000000,,20.374220374220375
14885,401.61,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:41.610000000,,20.412371134020617
14886,401.69,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:41.690000000,,20.28985507246377
14887,402.69,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:42.690000000,,21.325051759834366
14888,403.16,EVENT_CRASH,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:43.160000000,,20.910973084886127
14889,403.23,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",7,0 days 00:06:43.230000000,,20.74688796680498
14890,403.71,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:43.710000000,,20.28985507246377
14891,404.71,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:44.710000000,,19.753086419753085
14892,404.85,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:44.850000000,,19.753086419753085
14893,405.72,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:45.720000000,,19.1358024691358
14894,406.47,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",7,0 days 00:06:46.470000000,,19.54732510288066
14895,406.72,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:46.720000000,,19.381443298969074
14896,407.73,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:47.730000000,,19.71252566735113
14897,407.83,EVENT_PICKUP,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:47.830000000,,19.381443298969074
14898,408.09,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:48.090000000,,19.34156378600823
14899,408.74,CONTINUOUS,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:06:48.740000000,,19.753086419753085
14900,409.72,EVENT_OBSTACLE,PLAYING,250,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,7,0 days 00:06:49.720000000,,19.175257731958766
14901,409.75,CONTINUOUS,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:06:49.750000000,,19.1358024691358
14902,410.75,CONTINUOUS,PLAYING,250,-1,HIGH,undef,HIGH,none,7,0 days 00:06:50.750000000,,18.426501035196686
14903,411.28,EVENT_CRASH,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:51.280000000,,19.057377049180328
14904,411.35,EVENT_OBSTACLE,PLAYING,200,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,7,0 days 00:06:51.350000000,,18.852459016393443
14905,411.75,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:51.750000000,,19.096509240246405
14906,412.75,CONTINUOUS,PLAYING,200,-1,HIGH,undef,HIGH,none,7,0 days 00:06:52.750000000,,18.930041152263374
14907,412.92,EVENT_CRASH,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:52.920000000,,19.301848049281315
14908,412.97,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",7,0 days 00:06:52.970000000,,19.018404907975462
14909,413.75,CONTINUOUS,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:53.750000000,,19.175257731958766
14910,414.51,EVENT_PICKUP,PLAYING,150,-1,HIGH,undef,HIGH,none,7,0 days 00:06:54.510000000,,18.350515463917525
14911,414.6,EVENT_OBSTACLE,PLAYING,150,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",7,0 days 00:06:54.600000000,,18.275154004106774
